2016-10-31|1|1849023|-277997
2016-11-01|2|1833069|15954
2016-11-02|3|1830582|2487
2016-11-03|4|1828321|2261
2016-11-04|5|1824687|3634
2016-11-05|6|1823903|784
2016-11-06|0|1821230|2673
2016-11-07|1|1734002|87228
2016-11-08|2|1729168|4834
2016-11-09|3|1727011|2157
2016-11-10|4|1725151|1860
2016-11-11|5|1694044|31107
2016-11-12|6|1689736|4308
2016-11-13|0|1687143|2593
2016-11-14|1|1685107|2036
2016-11-15|2|1683502|1605
2016-11-16|3|1681002|2500
2016-11-17|4|1678521|2481
2016-11-18|5|1677265|1256
2016-11-19|6|1673523|3742
2016-11-20|0|1667081|6442
2016-11-21|1|1664729|2352
2016-11-22|2|1661876|2853
2016-11-23|3|1636423|25453
2016-11-24|4|1633837|2586
2016-11-25|5|1632668|1169
2016-11-26|6|1629781|2887
2016-11-27|0|1627993|1788
2016-11-28|1|1359958|268035
2016-11-29|2|1355204|4754
2016-11-30|3|1697839|-342635
2016-12-01|4|1695382|2457
2016-12-02|5|1678960|16422
2016-12-03|6|1676162|2798
2016-12-04|0|1673720|2442
2016-12-05|1|1646026|27694
2016-12-06|2|1639054|6972
2016-12-07|3|1836811|-197757
2016-12-08|4|1764527|72284
2016-12-09|5|1759444|5083
2016-12-10|6|1752198|7246
2016-12-11|0|1750779|1419
2016-12-12|1|1748228|2551
2016-12-13|2|1745294|2934
2016-12-14|3|1743051|2243
2016-12-15|4|1740316|2735
2016-12-16|5|1737118|3198
2016-12-17|6|1714498|22620
2016-12-18|0|1711425|3073
2016-12-19|1|1709453|1972
2016-12-20|2|1706853|2600
2016-12-21|3|1704925|1928
2016-12-22|4|1703111|1814
2016-12-23|5|1677655|25456
2016-12-24|6|1676490|1165
2016-12-25|0|1678268|-1778
2016-12-26|1|1675555|2713
2016-12-27|2|1607432|68123
2016-12-28|3|1909046|-301614
2016-12-29|4|1906947|2099
2016-12-30|5|1889967|16980
2016-12-31|6|1888256|1711
2017-01-01|0|1884256|4000
2017-01-02|1|1883556|700
2017-01-03|2|1882953|603
2017-01-04|3|1867136|15817
2017-01-05|4|1843793|23343
2017-01-06|5|1839910|3883
2017-01-07|6|1838410|1500
2017-01-08|0|1826005|12405
2017-01-09|1|1824135|1870
2017-01-10|2|1816676|7459
2017-01-11|3|1814376|2300
2017-01-12|4|1810176|4200
2017-01-13|5|1807840|2336
2017-01-14|6|1805612|2228
2017-01-15|0|1804048|1564
2017-01-16|1|1802158|1890
2017-01-17|2|1799680|2478
2017-01-18|3|1797323|2357
2017-01-19|4|1794881|2442
2017-01-20|5|1792349|2532
2017-01-21|6|1790563|1786
2017-01-22|0|1787258|3305
2017-01-23|1|1783458|3800
2017-01-24|2|1781578|1880
2017-01-25|3|1776235|5343
2017-01-26|4|1706299|69936
2017-01-27|5|1639274|67025
2017-01-28|6|1637792|1482
2017-01-29|0|1629872|7920
2017-01-30|1|1605694|24178
2017-01-31|2|1902639|-296945
2017-02-01|3|1900060|2579
2017-02-02|4|1893268|6792
2017-02-03|5|1887512|5756
2017-02-04|6|1885040|2472
2017-02-05|0|1883611|1429
2017-02-06|1|1860039|23572
2017-02-07|2|1848439|11600
2017-02-08|3|1842739|5700
2017-02-09|4|1836235|6504
2017-02-10|5|1833988|2247
2017-02-11|6|1832570|1418
2017-02-12|0|1760298|72272
2017-02-13|1|1757869|2429
2017-02-14|2|1751455|6414
2017-02-15|3|1750055|1400
2017-02-16|4|1748057|1998
2017-02-17|5|1743745|4312
2017-02-18|6|1740608|3137
2017-02-19|0|1739971|637
2017-02-20|1|1738197|1774
2017-02-21|2|1733503|4694
2017-02-22|3|1731234|2269
2017-02-23|4|1724023|7211
2017-02-24|5|1721427|2596
2017-02-25|6|1720842|585
2017-02-26|0|1717583|3259
2017-02-27|1|1650122|67461
2017-02-28|2|1935867|-285745
2017-03-01|3|1918338|17529
2017-03-02|4|1916270|2068
2017-03-03|5|1909570|6700
2017-03-04|6|1908677|893
2017-03-05|0|1907784|893
2017-03-06|1|1871835|35949
2017-03-07|2|1869625|2210
2017-03-08|3|1796421|73204
2017-03-09|4|1792775|3646
2017-03-10|5|1768180|24595
2017-03-11|6|1760349|7831
2017-03-12|0|1757880|2469
2017-03-13|1|1755182|2698
2017-03-14|2|1751483|3699
2017-03-15|3|1748385|3098
2017-03-16|4|1746063|2322
2017-03-17|5|1744018|2045
2017-03-18|6|1741018|3000
2017-03-19|0|1739848|1170
2017-03-20|1|1737867|1981
2017-03-21|2|1736132|1735
2017-03-22|3|1728714|7418
2017-03-23|4|1723732|4982
2017-03-24|5|1721033|2699
2017-03-25|6|1720390|643
2017-03-26|0|1719474|916
2017-03-27|1|1652570|66904
2017-03-28|2|1626112|26458
2017-03-29|3|1624012|2100
2017-03-30|4|1617287|6725
2017-03-31|5|1912137|-294850
2017-04-01|6|1909918|2219
2017-04-02|0|1891819|18099
2017-04-03|1|1889207|2612
2017-04-04|2|1882512|6695
2017-04-05|3|1863378|19134
2017-04-06|4|1859074|4304
2017-04-07|5|1856594|2480
2017-04-08|6|1855750|844
2017-04-09|0|1849230|6520
2017-04-10|1|1772921|76309
2017-04-11|2|1770584|2337
2017-04-12|3|1763044|7540
2017-04-13|4|1760944|2100
2017-04-14|5|1754744|6200
2017-04-15|6|1752902|1842
2017-04-16|0|1748135|4767
2017-04-17|1|1745794|2341
2017-04-18|2|1743434|2360
2017-04-19|3|1742089|1345
2017-04-20|4|1739913|2176
2017-04-21|5|1737805|2108
2017-04-22|6|1736923|882
2017-04-23|0|1733671|3252
2017-04-24|1|1732194|1477
2017-04-25|2|1729124|3070
2017-04-26|3|1726932|2192
2017-04-27|4|1660304|66628
2017-04-28|5|1950273|-289969
2017-04-29|6|1949321|952
2017-04-30|0|1948418|903
2017-05-01|1|1930365|18053
2017-05-02|2|1914480|15885
2017-05-03|3|1913421|1059
2017-05-04|4|1909267|4154
2017-05-05|5|1906737|2530
2017-05-06|6|1904588|2149
2017-05-07|0|1902492|2096
2017-05-08|1|1817715|84777
2017-05-09|2|1812021|5694
2017-05-10|3|1807345|4676
2017-05-11|4|1805257|2088
2017-05-12|5|1801075|4182
2017-05-13|6|1798382|2693
2017-05-14|0|1795174|3208
2017-05-15|1|1793654|1520
2017-05-16|2|1791304|2350
2017-05-17|3|1788150|3154
2017-05-18|4|1784582|3568
2017-05-19|5|1763236|21346
2017-05-20|6|1755236|8000
2017-05-21|0|1752236|3000
2017-05-22|1|1748236|4000
2017-05-23|2|1725236|23000
2017-05-24|3|1717083|8153
2017-05-25|4|1714042|3041
2017-05-26|5|1712498|1544
2017-05-27|6|1712498|0
2017-05-28|0|1702918|9580
2017-05-29|1|1627815|75103
2017-05-30|2|1623765|4050
2017-05-31|3|1909295|-285530
2017-06-01|4|1903143|6152
2017-06-02|5|1902312|831
2017-06-03|6|1898795|3517
2017-06-04|0|1895650|3145
2017-06-05|1|1872808|22842
2017-06-06|2|1863584|9224
2017-06-07|3|1862043|1541
2017-06-08|4|1857313|4730
2017-06-09|5|1845532|11781
2017-06-10|6|1777264|68268
2017-06-11|0|1774264|3000
2017-06-12|1|1770050|4214
2017-06-13|2|1764610|5440
2017-06-14|3|1763110|1500
2017-06-15|4|1761365|1745
2017-06-16|5|1759775|1590
2017-06-17|6|1753277|6498
2017-06-18|0|1750377|2900
2017-06-19|1|1748397|1980
2017-06-20|2|1746669|1728
2017-06-21|3|1744889|1780
2017-06-22|4|1738619|6270
2017-06-23|5|1736427|2192
2017-06-24|6|1735107|1320
2017-06-25|0|1735107|0
2017-06-26|1|1733065|2042
2017-06-27|2|1655991|77074
2017-06-28|3|1654259|1732
2017-06-29|4|1644725|9534
2017-06-30|5|1930353|-285628
2017-07-01|6|1908959|21394
2017-07-02|0|1908959|0
2017-07-03|1|1908321|638
2017-07-04|2|1903222|5099
2017-07-05|3|1881125|22097
2017-07-06|4|1877295|3830
2017-07-07|5|1867845|9450
2017-07-08|6|1862419|5426
2017-07-09|0|1792164|70255
2017-07-10|1|1787002|5162
2017-07-11|2|1784568|2434
2017-07-12|3|1782795|1773
2017-07-13|4|1774377|8418
2017-07-14|5|1769907|4470
2017-07-15|6|1769121|786
2017-07-16|0|1766257|2864
2017-07-17|1|1763195|3062
2017-07-18|2|1760798|2397
2017-07-19|3|1758771|2027
2017-07-20|4|1756631|2140
2017-07-21|5|1753332|3299
2017-07-22|6|1751908|1424
2017-07-23|0|1751888|20
2017-07-24|1|1749722|2166
2017-07-25|2|1743964|5758
2017-07-26|3|1741404|2560
2017-07-27|4|1718177|23227
2017-07-28|5|1715978|2199
2017-07-29|6|1714830|1148
2017-07-30|0|1712505|2325
2017-07-31|1|2060711|-348206
2017-08-01|2|2058326|2385
2017-08-02|3|2042027|16299
2017-08-03|4|2040042|1985
2017-08-04|5|1966449|73593
2017-08-05|6|1964168|2281
2017-08-06|0|1962687|1481
2017-08-07|1|1940440|22247
2017-08-08|2|1935051|5389
2017-08-09|3|1926305|8746
2017-08-10|4|1924097|2208
2017-08-11|5|1920047|4050
2017-08-12|6|1918517|1530
2017-08-13|0|1916030|2487
2017-08-14|1|1913761|2269
2017-08-15|2|1912548|1213
2017-08-16|3|1915363|-2815
2017-08-17|4|1906023|9340
2017-08-18|5|1903347|2676
2017-08-19|6|1900582|2765
2017-08-20|0|1900122|460
2017-08-21|1|1899515|607
2017-08-22|2|1893587|5928
2017-08-23|3|1891017|2570
2017-08-24|4|1888734|2283
2017-08-25|5|1886170|2564
2017-08-26|6|1881807|4363
2017-08-27|0|1879018|2789
2017-08-28|1|1755919|123099
2017-08-29|2|1750456|5463
2017-08-30|3|1748411|2045
2017-08-31|4|2062894|-314483
2017-09-01|5|2055584|7310
2017-09-02|6|2055584|0
2017-09-03|0|2051564|4020
2017-09-04|1|2035118|16446
2017-09-05|2|1935228|99890
2017-09-06|3|1929080|6148
2017-09-07|4|1926821|2259
2017-09-08|5|1915087|11734
2017-09-09|6|1902667|12420
2017-09-10|0|1898323|4344
2017-09-11|1|1810410|87913
2017-09-12|2|1807805|2605
2017-09-13|3|1804177|3628
2017-09-14|4|1801751|2426
2017-09-15|5|1799299|2452
2017-09-16|6|1797199|2100
2017-09-17|0|1793850|3349
2017-09-18|1|1790096|3754
2017-09-19|2|1784896|5200
2017-09-20|3|1783590|1306
2017-09-21|4|1780737|2853
2017-09-22|5|1777799|2938
2017-09-23|6|1760109|17690
2017-09-24|0|1760109|0
2017-09-25|1|1757452|2657
2017-09-26|2|1752664|4788
2017-09-27|3|1685700|66964
2017-09-28|4|1683185|2515
2017-09-29|5|1994839|-311654
2017-09-30|6|1992515|2324
2017-10-01|0|1989770|2745
2017-10-02|1|1971966|17804
2017-10-03|2|1953231|18735
2017-10-04|3|1951292|1939
2017-10-05|4|1928701|22591
2017-10-06|5|1925259|3442
2017-10-07|6|1924892|367
2017-10-08|0|1921250|3642
2017-10-09|1|1909801|11449
2017-10-10|2|1903793|6008
2017-10-11|3|1901533|2260
2017-10-12|4|1895441|6092
2017-10-13|5|1892374|3067
2017-10-14|6|1888594|3780
2017-10-15|0|1887822|772
2017-10-16|1|1885589|2233
2017-10-17|2|1882519|3070
2017-10-18|3|1876925|5594
2017-10-19|4|1875987|938
2017-10-20|5|1873428|2559
2017-10-21|6|1872223|1205
2017-10-22|0|1869054|3169
2017-10-23|1|1866969|2085
2017-10-24|2|1865037|1932
2017-10-25|3|1862475|2562
2017-10-26|4|1859737|2738
2017-10-27|5|1792929|66808
2017-10-28|6|1790810|2119
2017-10-29|0|1790810|0
2017-10-30|1|1787257|3553
2017-10-31|2|2080236|-292979
2017-11-01|3|2078103|2133
2017-11-02|4|2075004|3099
2017-11-03|5|2072092|2912
2017-11-04|6|2071260|832
2017-11-05|0|2050001|21259
2017-11-06|1|2029825|20176
2017-11-07|2|1959746|70079
2017-11-08|3|1944012|15734
2017-11-09|4|1941810|2202
2017-11-10|5|1939448|2362
2017-11-11|6|1938631|817
2017-11-12|0|1936759|1872
2017-11-13|1|1934155|2604
2017-11-14|2|1931895|2260
2017-11-15|3|1928304|3591
2017-11-16|4|1926789|1515
2017-11-17|5|1923624|3165
2017-11-18|6|1922347|1277
2017-11-19|0|1919545|2802
2017-11-20|1|1916849|2696
2017-11-21|2|1914079|2770
2017-11-22|3|1911913|2166
2017-11-23|4|1903067|8846
2017-11-24|5|1900827|2240
2017-11-25|6|1895349|5478
2017-11-26|0|1892633|2716
2017-11-27|1|1824356|68277
2017-11-28|2|1821936|2420
2017-11-29|3|1819750|2186
2017-11-30|4|2137171|-317421
2017-12-01|5|2134917|2254
2017-12-02|6|2128378|6539
2017-12-03|0|2125595|2783
2017-12-04|1|2122692|2903
2017-12-05|2|2089204|33488
2017-12-06|3|2015066|74138
2017-12-07|4|2007172|7894
2017-12-08|5|2001716|5456
2017-12-09|6|1997699|4017
2017-12-10|0|1993913|3786
2017-12-11|1|1991638|2275
2017-12-12|2|1989236|2402
2017-12-13|3|1987275|1961
2017-12-14|4|1984655|2620
2017-12-15|5|1981757|2898
2017-12-16|6|1979147|2610
2017-12-17|0|1972038|7109
2017-12-18|1|1969571|2467
2017-12-19|2|1964831|4740
2017-12-20|3|1962222|2609
2017-12-21|4|1952844|9378
2017-12-22|5|1950674|2170
2017-12-23|6|1942758|7916
2017-12-24|0|1939352|3406
2017-12-25|1|1719687|219665
2017-12-26|2|1717704|1983
2017-12-27|3|1647828|69876
2017-12-28|4|1954639|-306811
2017-12-29|5|1952058|2581
2017-12-30|6|1931749|20309
2017-12-31|0|1929539|2210
2018-01-01|1|1918669|10870
2018-01-02|2|1916863|1806
2018-01-03|3|1916613|250
2018-01-04|4|1900209|16404
2018-01-05|5|1880437|19772
2018-01-06|6|1879318|1119
2018-01-07|0|1877694|1624
2018-01-08|1|1808143|69551
2018-01-09|2|1800856|7287
2018-01-10|3|1795435|5421
2018-01-11|4|1793649|1786
2018-01-12|5|1791150|2499
2018-01-13|6|1786309|4841
2018-01-14|0|1782522|3787
2018-01-15|1|1779348|3174
2018-01-16|2|1776294|3054
2018-01-17|3|1774545|1749
2018-01-18|4|1773100|1445
2018-01-19|5|1771239|1861
2018-01-20|6|1771239|0
2018-01-21|0|1766042|5197
2018-01-22|1|1763450|2592
2018-01-23|2|1761292|2158
2018-01-24|3|1759978|1314
2018-01-25|4|1757949|2029
2018-01-26|5|1756158|1791
2018-01-27|6|1752729|3429
2018-01-28|0|1750791|1938
2018-01-29|1|1683687|67104
2018-01-30|2|1681410|2277
2018-01-31|3|2007197|-325787
2018-02-01|4|2006265|932
2018-02-02|5|2004020|2245
2018-02-03|6|2001932|2088
2018-02-04|0|1999971|1961
2018-02-05|1|1646050|353921
2018-02-06|2|1641636|4414
2018-02-07|3|1571959|69677
2018-02-08|4|1566593|5366
2018-02-09|5|1564716|1877
2018-02-10|6|1557417|7299
2018-02-11|0|1555973|1444
2018-02-12|1|1555263|710
2018-02-13|2|1552902|2361
2018-02-14|3|1550857|2045
2018-02-15|4|1548452|2405
2018-02-16|5|1546522|1930
2018-02-17|6|1546522|0
2018-02-18|0|1543286|3236
2018-02-19|1|1541262|2024
2018-02-20|2|1538217|3045
2018-02-21|3|1535673|2544
2018-02-22|4|1534169|1504
2018-02-23|5|1531711|2458
2018-02-24|6|1522158|9553
2018-02-25|0|1517958|4200
2018-02-26|1|1515606|2352
2018-02-27|2|1448410|67196
2018-02-28|3|1749675|-301265
2018-03-01|4|1747959|1716
2018-03-02|5|1746192|1767
2018-03-03|6|1721312|24880
2018-03-04|0|1719800|1512
2018-03-05|1|1708137|11663
2018-03-06|2|1632171|75966
2018-03-07|3|1630501|1670
2018-03-08|4|1625362|5139
2018-03-09|5|1619575|5787
2018-03-10|6|1618480|1095
2018-03-11|0|1615427|3053
2018-03-12|1|1613136|2291
2018-03-13|2|1612236|900
2018-03-14|3|1610172|2064
2018-03-15|4|1607762|2410
2018-03-16|5|1605280|2482
2018-03-17|6|1589969|15311
2018-03-18|0|1589005|964
2018-03-19|1|1597148|-8143
2018-03-20|2|1595119|2029
2018-03-21|3|1591081|4038
2018-03-22|4|1589385|1696
2018-03-23|5|1581960|7425
2018-03-24|6|1581960|0
2018-03-25|0|1579476|2484
2018-03-26|1|1577635|1841
2018-03-27|2|1510879|66756
2018-03-28|3|1508598|2281
2018-03-29|4|1506154|2444
2018-03-30|5|1814046|-307892
2018-03-31|6|1810752|3294
2018-04-01|0|1789211|21541
2018-04-02|1|1773551|15660
2018-04-03|2|1771136|2415
2018-04-04|3|1701056|70080
2018-04-05|4|1683318|17738
2018-04-06|5|1675133|8185
2018-04-07|6|1671246|3887
2018-04-08|0|1668632|2614
2018-04-09|1|1663136|5496
2018-04-10|2|1660699|2437
2018-04-11|3|1658077|2622
2018-04-12|4|1652294|5783
2018-04-13|5|1647272|5022
2018-04-14|6|1635976|11296
2018-04-15|0|1635160|816
2018-04-16|1|1632859|2301
2018-04-17|2|1629346|3513
2018-04-18|3|1627221|2125
2018-04-19|4|1625054|2167
2018-04-20|5|1624102|952
2018-04-21|6|1621361|2741
2018-04-22|0|1618531|2830
2018-04-23|1|1616409|2122
2018-04-24|2|1614008|2401
2018-04-25|3|1612223|1785
2018-04-26|4|1605430|6793
2018-04-27|5|1874714|-269284
2018-04-28|6|1872164|2550
2018-04-29|0|1870762|1402
2018-04-30|1|1869325|1437
2018-05-01|2|1852870|16455
2018-05-02|3|1850905|1965
2018-05-03|4|1842947|7958
2018-05-04|5|1759112|83835
2018-05-05|6|1756071|3041
2018-05-06|0|1754953|1118
2018-05-07|1|1728708|26245
2018-05-08|2|1718397|10311
2018-05-09|3|1715984|2413
2018-05-10|4|1713673|2311
2018-05-11|5|1709255|4418
2018-05-12|6|1703955|5300
2018-05-13|0|1701730|2225
2018-05-14|1|1699591|2139
2018-05-15|2|1697159|2432
2018-05-16|3|1694143|3016
2018-05-17|4|1691723|2420
2018-05-18|5|1681111|10612
2018-05-19|6|1666115|14996
2018-05-20|0|1663194|2921
2018-05-21|1|1661548|1646
2018-05-22|2|1660417|1131
2018-05-23|3|1654153|6264
2018-05-24|4|1651792|2361
2018-05-25|5|1649840|1952
2018-05-26|6|1639383|10457
2018-05-27|0|1636944|2439
2018-05-28|1|1569905|67039
2018-05-29|2|1567853|2052
2018-05-30|3|1565335|2518
2018-05-31|4|1860128|-294793
2018-06-01|5|1858446|1682
2018-06-02|6|1856596|1850
2018-06-03|0|1837279|19317
2018-06-04|1|1767794|69485
2018-06-05|2|1735684|32110
2018-06-06|3|1726149|9535
2018-06-07|4|1724198|1951
2018-06-08|5|1716695|7503
2018-06-09|6|1710990|5705
2018-06-10|0|1710144|846
2018-06-11|1|1708146|1998
2018-06-12|2|1705944|2202
2018-06-13|3|1703547|2397
2018-06-14|4|1696204|7343
2018-06-15|5|1695786|418
2018-06-16|6|1694431|1355
2018-06-17|0|1692363|2068
2018-06-18|1|1690516|1847
2018-06-19|2|1613591|76925
2018-06-20|3|1607767|5824
2018-06-21|4|1605668|2099
2018-06-22|5|1603331|2337
2018-06-23|6|1598516|4815
2018-06-24|0|1597698|818
2018-06-25|1|1595319|2379
2018-06-26|2|1593349|1970
2018-06-27|3|1524002|69347
2018-06-28|4|1522210|1792
2018-06-29|5|1835273|-313063
2018-06-30|6|1831397|3876
2018-07-01|0|1827658|3739
2018-07-02|1|1811130|16528
2018-07-03|2|1794491|16639
2018-07-04|3|1790253|4238
2018-07-05|4|1742467|47786
2018-07-06|5|1735162|7305
2018-07-07|6|1730564|4598
2018-07-08|0|1659742|70822
2018-07-09|1|1654625|5117
2018-07-10|2|1652627|1998
2018-07-11|3|1650901|1726
2018-07-12|4|1648433|2468
2018-07-13|5|1646467|1966
2018-07-14|6|1645037|1430
2018-07-15|0|1642781|2256
2018-07-16|1|1640294|2487
2018-07-17|2|1652555|-12261
2018-07-18|3|1648307|4248
2018-07-19|4|1646624|1683
2018-07-20|5|1644924|1700
2018-07-21|6|1641330|3594
2018-07-22|0|1641330|0
2018-07-23|1|1639312|2018
2018-07-24|2|1637385|1927
2018-07-25|3|1634471|2914
2018-07-26|4|1627593|6878
2018-07-27|5|1560632|66961
2018-07-28|6|1559101|1531
2018-07-29|0|1557526|1575
2018-07-30|1|1555335|2191
2018-07-31|2|1865266|-309931
2018-08-01|3|1862327|2939
2018-08-02|4|1860447|1880
2018-08-03|5|1855193|5254
2018-08-04|6|1840449|14744
2018-08-05|0|1837590|2859
2018-08-06|1|1812216|25374
2018-08-07|2|1810478|1738
2018-08-08|3|1738502|71976
2018-08-09|4|1736632|1870
2018-08-10|5|1733196|3436
2018-08-11|6|1716485|16711
2018-08-12|0|1716390|95
2018-08-13|1|1715587|803
2018-08-14|2|1713887|1700
2018-08-15|3|1734891|-21004
2018-08-16|4|1733197|1694
2018-08-17|5|1731105|2092
2018-08-18|6|1730103|1002
2018-08-19|0|1727401|2702
2018-08-20|1|1725595|1806
2018-08-21|2|1724102|1493
2018-08-22|3|1722307|1795
2018-08-23|4|1721224|1083
2018-08-24|5|1719220|2004
2018-08-25|6|1707894|11326
2018-08-26|0|1707465|429
2018-08-27|1|1640997|66468
2018-08-28|2|1639227|1770
2018-08-29|3|1636997|2230
2018-08-30|4|1635422|1575
2018-08-31|5|1947566|-312144
2018-09-01|6|1945173|2393
2018-09-02|0|1941864|3309
2018-09-03|1|1940000|1864
2018-09-04|2|1920391|19609
2018-09-05|3|1709982|210409
2018-09-06|4|1705663|4319
2018-09-07|5|1701053|4610
2018-09-08|6|1630852|70201
2018-09-09|0|1627703|3149
2018-09-10|1|1622554|5149
2018-09-11|2|1620468|2086
2018-09-12|3|1617471|2997
2018-09-13|4|1615660|1811
2018-09-14|5|1605831|9829
2018-09-15|6|1601982|3849
2018-09-16|0|1598248|3734
2018-09-17|1|1597220|1028
2018-09-18|2|1594135|3085
2018-09-19|3|1591948|2187
2018-09-20|4|1586723|5225
2018-09-21|5|1584520|2203
2018-09-22|6|1582446|2074
2018-09-23|0|1578342|4104
2018-09-24|1|1575736|2606
2018-09-25|2|1574064|1672
2018-09-26|3|1572122|1942
2018-09-27|4|1505596|66526
2018-09-28|5|1822832|-317236
2018-09-29|6|1818839|3993
2018-09-30|0|1816375|2464
2018-10-01|1|1795941|20434
2018-10-02|2|1793798|2143
2018-10-03|3|1791399|2399
2018-10-04|4|1783353|8046
2018-10-05|5|1579458|203895
2018-10-06|6|1578092|1366
2018-10-07|0|1575638|2454
2018-10-08|1|1566432|9206
2018-10-09|2|1492063|74369
2018-10-10|3|1489869|2194
2018-10-11|4|1488533|1336
2018-10-12|5|1486188|2345
2018-10-13|6|1479551|6637
2018-10-14|0|1470597|8954
2018-10-15|1|1542456|-71859
2018-10-16|2|1539836|2620
2018-10-17|3|1536952|2884
2018-10-18|4|1535240|1712
2018-10-19|5|1528850|6390
2018-10-20|6|1527489|1361
2018-10-21|0|1524875|2614
2018-10-22|1|1522305|2570
2018-10-23|2|1520362|1943
2018-10-24|3|1517947|2415
2018-10-25|4|1515867|2080
2018-10-26|5|1507874|7993
2018-10-27|6|1502626|5248
2018-10-28|0|1499518|3108
2018-10-29|1|1433030|66488
2018-10-30|2|1430983|2047
2018-10-31|3|1738662|-307679
2018-11-01|4|1735150|3512
2018-11-02|5|1721901|13249
2018-11-03|6|1720378|1523
2018-11-04|0|1719376|1002
2018-11-05|1|1447889|271487
2018-11-06|2|1443911|3978
2018-11-07|3|1441429|2482
2018-11-08|4|1435567|5862
2018-11-09|5|1430185|5382
2018-11-10|6|1428977|1208
2018-11-11|0|1425827|3150
2018-11-12|1|1424026|1801
2018-11-13|2|1421754|2272
2018-11-14|3|1420160|1594
2018-11-15|4|1446183|-26023
2018-11-16|5|1438598|7585
2018-11-17|6|1436586|2012
2018-11-18|0|1434461|2125
2018-11-19|1|1432264|2197
2018-11-20|2|1430006|2258
2018-11-21|3|1427695|2311
2018-11-22|4|1425529|2166
2018-11-23|5|1423190|2339
2018-11-24|6|1420620|2570
2018-11-25|0|1418063|2557
2018-11-26|1|1414386|3677
2018-11-27|2|1347849|66537
2018-11-28|3|1345370|2479
2018-11-29|4|1343113|2257
2018-11-30|5|1699324|-356211
2018-12-01|6|1697965|1359
2018-12-02|0|1694835|3130
2018-12-03|1|1692511|2324
2018-12-04|2|1690180|2331
2018-12-05|3|1672102|18078
2018-12-06|4|1667697|4405
2018-12-07|5|1664252|3445
2018-12-08|6|1590577|73675
2018-12-09|0|1580248|10329
2018-12-10|1|1574857|5391
2018-12-11|2|1572932|1925
2018-12-12|3|1570090|2842
2018-12-13|4|1567621|2469
2018-12-14|5|1565698|1923
2018-12-15|6|1563965|1733
2018-12-16|0|1557124|6841
2018-12-17|1|1569699|-12575
2018-12-18|2|1554310|15389
2018-12-19|3|1551871|2439
2018-12-20|4|1549953|1918
2018-12-21|5|1543575|6378
2018-12-22|6|1542552|1023
2018-12-23|0|1538137|4415
2018-12-24|1|1536535|1602
2018-12-25|2|1534504|2031
2018-12-26|3|1531520|2984
2018-12-27|4|1460808|70712
2018-12-28|5|1784300|-323492
2018-12-29|6|1782836|1464
2018-12-30|0|1765957|16879
2018-12-31|1|1765477|480
2019-01-01|2|1761413|4064
2019-01-02|3|1761077|336
2019-01-03|4|1759077|2000
2019-01-04|5|1729375|29702
2019-01-05|6|1727261|2114
2019-01-06|0|1726031|1230
2019-01-07|1|1690831|35200
2019-01-08|2|1685143|5688
2019-01-09|3|1680307|4836
2019-01-10|4|1610604|69703
2019-01-11|5|1609218|1386
2019-01-12|6|1606198|3020
2019-01-13|0|1603090|3108
2019-01-14|1|1600207|2883
2019-01-15|2|1603584|-3377
2019-01-16|3|1600757|2827
2019-01-17|4|1598339|2418
2019-01-18|5|1596713|1626
2019-01-19|6|1594143|2570
2019-01-20|0|1590722|3421
2019-01-21|1|1588044|2678
2019-01-22|2|1585594|2450
2019-01-23|3|1584004|1590
2019-01-24|4|1582096|1908
2019-01-25|5|1580552|1544
2019-01-26|6|1576956|3596
2019-01-27|0|1574283|2673
2019-01-28|1|1505089|69194
2019-01-29|2|1503081|2008
2019-01-30|3|1500459|2622
2019-01-31|4|1823312|-322853
2019-02-01|5|1821938|1374
2019-02-02|6|1816030|5908
2019-02-03|0|1814767|1263
2019-02-04|1|1744415|70352
2019-02-05|2|1692358|52057
2019-02-06|3|1688484|3874
2019-02-07|4|1686587|1897
2019-02-08|5|1681311|5276
2019-02-09|6|1677534|3777
2019-02-10|0|1674772|2762
2019-02-11|1|1673537|1235
2019-02-12|2|1671334|2203
2019-02-13|3|1670315|1019
2019-02-14|4|1668074|2241
2019-02-15|5|1665951|2123
2019-02-16|6|1660849|5102
2019-02-17|0|1656965|3884
2019-02-18|1|1655489|1476
2019-02-19|2|1653937|1552
2019-02-20|3|1652192|1745
2019-02-21|4|1650669|1523
2019-02-22|5|1648905|1764
2019-02-23|6|1647061|1844
2019-02-24|0|1642545|4516
2019-02-25|1|1640685|1860
2019-02-26|2|1638374|2311
2019-02-27|3|1570376|67998
2019-02-28|4|1866732|-296356
2019-03-01|5|1864763|1969
2019-03-02|6|1861916|2847
2019-03-03|0|1857554|4362
2019-03-04|1|1855607|1947
2019-03-05|2|1819247|36360
2019-03-06|3|1810886|8361
2019-03-07|4|1803620|7266
2019-03-08|5|1798723|4897
2019-03-09|6|1793972|4751
2019-03-10|0|1722582|71390
2019-03-11|1|1720533|2049
2019-03-12|2|1718331|2202
2019-03-13|3|1716409|1922
2019-03-14|4|1714374|2035
2019-03-15|5|1727768|-13394
2019-03-16|6|1722229|5539
2019-03-17|0|1719221|3008
2019-03-18|1|1716043|3178
2019-03-19|2|1713634|2409
2019-03-20|3|1711238|2396
2019-03-21|4|1705888|5350
2019-03-22|5|1699311|6577
2019-03-23|6|1698062|1249
2019-03-24|0|1690128|7934
